0.69792,-0.43875,0.29202,0.74178,-2.00809,0.22619,2.53462,2.08878,-0.79465,0.23069,0.06335,0.81699,-0.09946,1.15161,-0.02672,1.39330,-0.74105,0.32248,0.92648,-0.02940,0.80583,2.13723,-0.46534,-0.04213,0.21561,-1.23350,1.62428,1.33944,-1.56575,-0.27659,-0.99731,0.10522,-0.30375,-0.50931,-2.01133,1.42246,0.42384,0.04072,0.20918,-2.77478,-1.71765,-0.99307,1.89739,0.78156,2.20782,-2.13565,-0.87777,1.07670,1.04389,0.43111,0.73977,-0.40311,0.79499,0.53710,-2.24863,-0.36868,0.30300,0.59734,0.51298,-0.89889,-0.75722,-0.85629,-0.56012,-1.71829,0.32718,0.10049,0.04970,0.21972,-0.97790,-1.84828,-1.06406,1.17072,0.90002,0.22941,1.38966,-0.92769,-0.27214,-1.08505,-0.60415,-0.63636,-0.91249,2.82556,0.78039,0.46142,-0.12151,1.48305,-0.40320,1.28904,-0.88443,-0.77731,-0.79438,-0.45363,-0.88465,-1.47424,1.13489,0.35334,-0.76369,-0.39275,-1.03819,-0.01279,-3.69214
-1.83182,0.21499,0.95802,0.34339,-0.78718,0.35684,0.61256,0.78377,-0.09808,-0.49036,-0.67736,1.62147,0.08242,-0.23810,1.36489,-0.60521,-0.45952,0.04405,0.97440,-2.82404,1.06691,1.21219,1.02678,0.48814,-0.98650,-1.39999,0.87596,0.65528,-1.09375,-0.86527,-0.33362,-1.87140,1.18780,-1.22470,-1.75531,-0.45648,-0.22178,1.66686,0.25895,2.03837,0.95155,0.49767,-1.43230,-0.64398,0.86461,-1.18416,0.71131,0.37227,1.22554,1.04352,-2.23191,-0.23702,-1.32216,0.89196,0.54624,-1.08727,0.80126,1.21645,0.99519,-0.36211,-0.67671,0.38258,0.79960,0.20566,1.83553,1.03223,-0.71159,-1.15527,1.24220,0.52140,0.29846,0.92477,0.98272,0.29992,0.72255,-0.16005,2.35716,-1.20385,1.64817,1.66711,0.20561,-1.46128,-2.43262,-0.36668,1.32545,-1.66096,0.31183,0.02719,-0.51143,0.85397,0.53734,-1.50882,0.15252,-0.57970,0.23374,0.80410,0.64713,0.85258,0.34610,1.31082,-0.00596
-0.71964,-2.26806,-1.14715,-1.05168,0.35821,0.41586,-0.57512,1.07061,-1.06797,-0.80011,-0.67329,1.47163,0.90243,1.35745,-1.28331,-1.29752,-0.40129,0.80864,0.16703,-1.47194,-0.01331,-1.02392,0.46621,0.15268,1.03566,0.72069,-0.41111,-0.78115,0.57515,0.98413,-0.17420,0.67946,-0.91201,0.58475,0.23483,-0.39446,1.25131,0.16975,-0.06472,0.78161,-0.70903,-1.31811,-0.32480,0.42275,-0.91931,0.91050,1.30525,2.47008,0.56054,0.22496,0.37490,-0.61616,-1.47701,-0.43814,-0.40399,-1.91107,2.09570,-1.27237,1.13085,0.00593,0.31816,-1.85103,-1.42714,-0.73249,-0.81364,-0.27061,0.48072,0.03844,1.12837,1.32378,0.15415,0.09213,-0.11603,0.68580,-0.50191,0.09743,0.98049,-0.31053,0.26744,0.91430,-0.43159,-0.05723,-0.63856,-0.13545,-0.35484,1.12868,-0.24207,-1.03899,0.30303,1.27807,-0.66689,-0.99517,-1.16097,1.03780,1.37042,-0.22157,-1.53183,1.60546,1.65018,-0.67140,-3.41531
-2.02187,-0.96254,1.08192,1.93506,1.87327,-1.61228,-0.87046,-0.57251,-0.97284,-0.79617,0.85685,0.98808,1.67716,0.42989,-0.43028,-1.35768,0.36167,-1.66834,-0.93675,0.06312,0.14237,1.49194,0.21449,-0.23950,-0.17224,0.28785,0.57586,-0.54031,0.03528,0.86223,0.14157,-0.30449,0.18159,0.61513,-0.08440,-0.90748,-1.07187,0.57504,-0.64951,1.12265,1.26121,0.98619,0.14592,0.27098,-1.78176,0.64023,-1.02382,-1.08339,-1.02403,-0.75987,-0.44000,1.37047,-2.03382,-1.88197,-0.11698,2.49537,-0.91696,0.58640,0.26118,-1.38737,-1.00669,1.64447,-0.40136,-1.94067,0.91184,0.45481,0.69399,-0.25753,1.39101,0.06256,0.25817,-1.19804,-1.60223,-0.36960,0.08994,1.09990,-0.30682,0.20088,0.38002,0.79501,0.49744,0.84435,-0.21624,1.81100,-1.36578,-0.51499,-0.88164,0.40870,0.35450,0.14144,-1.09156,0.99939,1.77950,1.79098,0.41323,0.56153,0.20384,-0.32686,1.02229,0.53509,3.64984
1.09842,-0.43470,-0.40645,1.33080,1.67364,-1.31399,2.61623,0.89458,-0.26703,-1.74833,0.50864,-0.64659,0.82150,-1.65214,0.07090,-1.98445,-1.39119,1.36698,0.81349,1.72291,0.78401,1.02246,0.05718,-0.02317,0.29547,-1.01156,0.62504,2.21806,0.06898,0.93883,0.35140,0.93871,1.43091,-1.30272,1.47564,1.51284,0.14728,-0.07802,0.25663,-1.19022,1.10113,1.71314,-0.01590,-0.01707,1.82747,-0.80464,-1.13877,0.64764,-0.13097,0.12768,0.80486,-0.71565,-0.46932,-0.94256,-1.20453,0.03171,-0.20288,0.12161,-0.60897,-0.87909,1.86835,-0.69759,0.46340,0.22989,0.95240,-0.87834,-1.58429,-0.07713,0.68555,-1.08613,-0.86212,-0.19182,0.04588,-0.20703,-0.47715,1.35527,-0.38977,0.36859,-0.76207,-0.59079,1.25531,0.72148,0.64078,0.01056,-0.72690,1.30266,-0.10924,2.09540,-0.71970,1.96543,-0.81270,0.30832,-0.63905,0.43517,-0.47700,1.21150,0.62831,1.27556,-0.64457,0.61489,5.31093
1.48714,0.14181,0.46713,0.82900,0.46357,0.67315,-0.19656,1.03796,-0.63579,0.13983,-0.64072,-1.75477,-0.83942,0.48349,-0.52351,-0.31183,0.68521,-0.79737,-0.03363,0.11445,0.88620,0.30792,-1.12641,0.08188,0.55876,0.06723,1.39013,1.42078,0.80091,0.19552,-0.71271,-0.97114,-0.45028,-1.71303,-0.79141,0.68342,1.51112,0.56983,-3.35020,1.37886,-0.92098,-0.17330,-0.65863,-1.55911,2.41367,0.07323,-0.60026,0.02241,-0.43290,-1.12899,0.12321,-0.10384,0.71522,0.09512,-1.37567,-1.20999,0.48315,-1.70693,-0.30090,-1.73137,0.66952,-1.92873,0.23919,2.49326,0.33281,1.16708,1.33683,1.31529,-0.28861,1.09898,-0.85086,0.14096,0.68075,-1.96421,-1.62754,0.29001,0.03830,0.89517,-0.37937,-1.47976,2.37293,0.42917,3.11992,0.44897,-1.35884,1.27763,0.27428,0.29924,0.15411,-0.99624,2.25994,1.00718,0.08300,-0.80028,-0.26120,-1.62229,0.77762,-1.19973,-0.97422,-0.87109,-0.65289
0.83232,0.18006,-1.04865,0.44847,0.13279,-0.49464,0.49107,-0.67627,-1.19300,0.75994,-1.20978,0.27286,-0.40341,-1.24941,-1.68387,-0.88526,-0.54821,-1.99089,-0.99371,0.62543,-0.85130,-0.53999,0.86386,0.05785,0.97849,-1.32794,0.01349,0.25389,-1.22150,0.39350,-0.61819,0.71512,-0.12870,-0.61260,1.10630,0.21289,1.27981,-0.42737,0.22649,0.69608,1.60846,0.13510,-0.40943,1.93959,0.49062,-1.11479,-0.14395,0.48322,-0.06055,0.05673,2.04040,-0.99950,0.05831,0.28234,-1.02265,0.49690,-0.51026,0.64666,-0.68001,-0.32564,0.41606,-1.17383,-0.39484,1.14506,1.65995,-1.76337,-0.06545,0.12367,-1.13011,-0.53162,0.66752,0.50173,-0.92797,0.52347,-1.17045,-1.81493,-1.14555,-0.69179,-0.46077,-0.47846,-0.01621,-0.09099,1.31921,-0.60692,-0.22387,1.37986,-1.38091,1.11429,-1.08883,0.10064,-1.71998,-2.65446,-0.63858,1.30408,-1.69175,-0.87040,-0.49602,-0.27753,-0.21830,1.53251,-3.61743
0.39785,-1.19376,-0.49224,-0.28983,0.29813,-0.77989,1.00810,0.11066,-0.59360,-0.63815,0.44990,0.99048,0.61594,-1.22213,-0.40041,-1.22607,0.14523,0.98810,-0.72381,0.72185,-0.46966,-0.90664,-1.10258,0.35846,-1.02455,0.78385,-0.82078,1.60145,-0.69582,0.34166,0.50648,0.93611,0.49572,0.26996,1.09052,1.90502,1.73964,0.15738,-0.61181,0.89262,0.03894,-1.13338,-0.48895,2.02795,0.43882,-1.22729,0.40185,0.66010,-1.38577,-1.09866,-1.10377,-1.53845,-0.58405,0.55828,1.32382,0.66996,-1.74281,-1.09697,-0.64796,-1.38252,-1.00830,-0.54592,-2.09540,1.08656,0.21488,-0.23684,-0.10001,-1.20770,-1.68673,-2.39809,0.93578,-0.92240,-0.31200,-0.80800,0.17192,1.37540,0.01740,-0.93562,-0.67678,-1.36529,0.00346,-1.13564,0.39685,-0.72775,0.75574,1.77636,0.65383,0.14164,-0.03436,1.04737,-1.03649,0.78709,-0.46415,0.68499,0.35851,0.44806,-0.88871,-1.75767,1.87163,0.48270,-2.51639
-0.24845,-0.66316,0.50089,0.27670,-0.91565,-0.07783,-0.31304,-0.31686,-0.33276,-0.18097,1.09540,-0.22187,0.25301,-0.34186,0.78147,-2.06762,0.74580,-0.05222,-0.63296,0.13705,2.20601,1.65834,0.57395,0.67818,1.06412,0.46108,0.20212,0.82916,-0.70258,0.71639,0.66044,-0.36459,0.40712,0.70752,1.28146,-0.55665,1.59121,-1.32427,-1.43275,2.41021,-0.76116,-1.09384,1.55151,-1.00555,1.29367,-0.74645,0.37397,-0.56156,-0.87805,1.75187,0.19054,0.16167,0.51846,-0.93631,0.27525,-0.56956,-0.91291,1.05522,-0.77877,-0.50088,1.23519,0.32069,1.03460,-0.31069,0.69450,0.22068,-1.91657,-1.07338,2.17540,-0.28955,1.20020,-1.37400,0.99700,1.59517,-2.10892,-0.44582,-1.82182,0.68428,0.07558,-0.58634,-0.42241,-0.94846,-0.39170,1.60385,0.57032,-0.46417,-0.63927,-0.38408,-0.15195,0.37511,-0.38440,0.19088,-0.08229,-0.30746,0.39418,0.08380,-0.52143,-0.62317,-0.13523,0.13295,-0.65816
-0.65144,-1.68710,2.43252,-1.24320,0.66806,-0.81551,-0.18470,0.51798,-0.78561,-0.72238,0.74059,-0.20436,-0.66677,-0.64942,0.36634,-0.60504,-0.66524,-1.04826,0.55193,-0.47326,0.00590,0.43775,0.04755,-0.25181,-0.98601,0.26417,0.34151,-1.11036,-0.05350,0.58168,-1.13573,-0.32565,0.86727,-0.25821,-0.62443,-0.29739,0.12733,-0.99243,-1.00448,-0.29839,1.52722,0.25484,1.67308,-0.96156,0.55445,1.52865,-0.18164,0.15704,-1.06908,1.24625,-1.59812,-0.34827,-0.15870,1.75350,0.31228,-0.34840,-0.00821,-0.51167,0.94325,0.07674,0.34268,-0.20306,0.03517,1.58687,1.02338,-0.54937,-0.85779,-0.36848,-0.60383,-0.12217,0.67826,-0.42570,-0.57467,-1.52936,-0.78396,1.50813,-0.79169,-0.56249,0.36526,0.22488,2.51949,-0.46865,0.14019,-0.06163,1.05170,1.49895,-0.83825,0.12568,-2.23413,1.24527,-0.73321,2.09613,0.71553,-0.46752,0.58926,0.62404,-0.66471,-1.74744,0.70832,0.22206,0.65205
-2.10793,-0.56028,-0.36795,-0.89441,-0.81027,1.10503,0.16324,-0.42220,-0.28125,-1.38283,1.08109,-0.45696,0.81053,0.28558,1.46391,-0.03410,-1.28526,0.26844,2.35846,0.34040,-0.12502,0.68992,0.63007,0.71983,-0.10737,-0.93418,0.31397,-0.85283,0.52045,0.96077,0.64618,0.08914,-0.97178,-1.43555,1.08797,0.57360,-0.89033,-0.11767,1.92028,-0.54520,1.36087,0.84044,1.93853,0.05562,0.41513,-1.63060,-1.82481,-0.38736,0.19632,0.21618,0.38112,-1.34211,-0.53171,-1.13286,-1.03703,-0.64511,0.54268,0.38147,0.31059,-0.09504,0.86642,-1.83348,-0.77214,0.29310,0.63829,1.28437,1.00364,0.58153,-0.47330,1.13263,-0.81099,0.28989,-0.12079,-0.37098,-1.09124,-0.10598,-1.11031,0.74602,0.65679,1.09484,-1.45261,-0.07619,0.67810,0.31610,0.71130,0.04129,0.39808,-0.19323,1.33522,0.49746,0.30968,-1.46184,1.34764,0.50660,-0.19690,-0.33566,-1.03303,-0.00258,-0.63285,0.24117,0.48712
1.11141,-0.29805,0.41425,-1.16304,0.36612,-0.95391,-1.33384,-0.50801,0.25556,1.56205,0.05556,-0.80290,-1.11060,-0.30714,-1.48810,1.21704,0.81130,0.09231,-0.14532,-0.07977,0.37667,0.94173,-0.38896,2.65609,1.51567,0.99280,-0.53448,-0.83085,-1.23293,0.13036,0.15495,0.57523,-0.86551,-0.93614,0.60572,0.65676,0.20332,-1.53303,0.40900,1.79485,1.45977,1.59445,1.34324,0.07877,0.08019,-0.11104,-0.02636,-0.22310,0.63527,-0.59454,-0.31285,0.03709,0.75112,0.99394,-0.33213,0.60527,-0.35193,-1.16620,1.07711,0.53014,-1.27360,-0.13122,-0.39280,-0.65335,0.34940,0.73809,-1.50458,-0.27498,-1.03113,-0.13027,-0.13892,1.15274,-0.08286,-0.16941,-0.48199,-1.12427,-0.90218,-0.68022,0.96688,1.27354,-0.15704,0.10265,0.25829,0.09570,1.03958,-0.36008,0.14902,0.84161,0.32325,0.96520,-0.82039,-0.15521,1.11762,1.50449,-1.32380,0.98984,-0.23995,-1.12314,-0.74184,0.13962,-0.97477
-0.54409,-0.06569,-0.64757,-0.72385,-0.35733,0.20966,-1.17457,-0.99137,0.14428,0.22022,0.33278,1.44338,1.34420,0.61047,-0.76587,-0.08903,1.07516,0.09036,-2.26278,-1.94806,-1.01521,-0.16828,0.17515,0.18258,0.73178,-1.25127,-0.25902,0.05599,-0.27025,-0.76816,-1.52083,0.76497,0.51453,-0.34477,0.10574,0.27475,0.35088,0.20897,1.59214,-0.73530,3.06180,0.46000,0.06715,2.24872,0.38573,-0.95375,-1.98653,-1.21500,0.10329,-1.38683,-0.97408,-0.25767,-1.68971,-1.59313,0.50397,-0.08778,1.43217,-2.59724,0.56818,0.50132,0.42635,0.13357,0.71696,-0.18435,-1.32832,0.28522,1.32815,1.06648,0.70411,-0.88665,-0.51761,-0.18245,-1.47348,0.18662,1.11882,2.07968,1.50747,0.20523,-0.49422,0.58125,1.15716,-0.21543,-0.91199,-0.34583,0.79921,-0.47234,1.41400,0.61024,1.13695,0.19786,0.21476,-0.01892,-0.18887,-0.24079,-1.33598,0.98773,-1.26550,-1.26375,-0.00139,0.50237,-2.30211
-1.04316,-0.45262,0.68302,2.24594,0.30929,-1.63431,-1.16350,0.76422,0.36600,-0.40282,0.22979,-1.80124,0.69293,-0.62378,-1.10468,1.43913,-0.38909,0.05315,1.52261,-1.74084,0.34839,-0.67490,1.13820,-0.38659,0.02745,-0.05088,-0.90878,-0.48461,-0.69092,-0.21500,1.54900,-0.58485,-0.31522,-0.53762,0.04604,0.20554,-0.62387,-1.06445,0.06318,0.39651,0.67227,-1.21082,0.25158,-0.12882,0.19856,0.13311,-0.09036,-0.04618,0.48323,2.59876,0.94503,0.57205,2.01360,-0.29604,-1.26978,1.96896,-1.04911,-0.11475,-0.04400,0.61631,0.51581,0.71318,0.86708,-1.28478,-0.53612,1.10766,-1.18444,-0.47260,-0.52844,0.36537,-2.03070,-0.73289,-1.63834,-0.00793,0.62496,1.87837,0.66906,0.59275,-0.33177,1.47305,-0.14149,-0.33733,-1.49872,2.59059,0.06417,-1.37431,-0.06356,-0.68784,-0.38293,-0.08713,-0.05007,-0.50280,-1.95329,-0.45552,1.02908,0.36185,0.31568,-3.28435,-0.16369,0.40543,2.07179
1.60516,0.94793,-1.17069,0.25372,1.71135,0.80581,-0.37806,0.97113,0.26495,-1.21269,0.87804,-0.36708,0.24720,1.15425,0.79193,1.30757,-0.09895,0.25970,-0.39400,0.04617,1.12113,-1.61921,-2.07592,-1.00734,-0.46345,1.04486,0.94122,1.29238,-1.34334,0.17092,0.35586,-0.08613,-0.81154,0.23348,-1.12106,0.56764,0.73062,-0.62809,-0.97569,0.60063,-1.97399,-0.12291,1.57450,1.48472,-1.03812,-0.17674,-0.67130,2.06868,-0.87090,-1.31276,-1.31624,1.13375,2.03060,1.91351,0.01607,-0.92456,0.81670,-0.54323,0.46651,0.15432,-0.54033,-1.25367,1.23215,0.49587,0.11991,0.72200,-0.05135,0.92416,-0.16017,-0.01575,0.18932,-0.56581,0.77649,-0.32522,-0.90828,0.03213,-0.74668,-1.37887,0.02893,0.56032,-0.09093,-0.81493,0.41462,0.07763,-2.53532,0.02812,0.95874,0.40022,-0.09487,0.99983,0.54219,-0.26564,0.03502,-1.11638,0.75087,0.28215,-1.38543,0.42395,1.32826,-0.99415,-2.01277
